campaign_id,date,geo,city,profession,price_range,language,channel,campaign_type,impressions,clicks,conversions,spend_usd,revenue_usd,roi,quality_score
MC-11243,2024-04-26,US,San Francisco,Writer,budget,English,influencer,acquisition,20367,437,23,27554.83,2624.28,0.0952,10.0
MC-12767,2024-04-26,DE,Berlin,Marketing Manager,budget,German,social_media,acquisition,105720,1812,130,1055.82,22318.07,21.1381,7.0
MC-12367,2024-04-26,NL,Amsterdam,Data Scientist,premium,Dutch,search,retention,23793,2262,166,4673.12,933420.0,199.7424,7.0
MC-12420,2024-04-26,IN,Mumbai,Software Engineer,mid,Hindi,email,acquisition,13393,371,25,1252.66,23611.62,18.8492,1.0
MC-11670,2024-04-26,GB,Glasgow,Marketing Manager,budget,English,social_media,acquisition,45297,998,56,3967.89,9850.84,2.4826,9.0
MC-12075,2024-04-26,MX,Monterrey,Sales Rep,budget,Spanish,email,re_engagement,22562,631,11,1067.11,1085.54,1.0173,1.0
MC-10571,2024-04-26,US,Houston,Teacher,premium,English,search,acquisition,25236,2147,139,623.76,364186.73,583.8571,3.0
MC-10804,2024-04-26,US,Seattle,Software Engineer,mid,English,social_media,awareness,55712,1208,20,8367.47,21305.74,2.5463,3.0
MC-10079,2024-04-26,GB,Bristol,Writer,mid,English,display,acquisition,94818,842,45,8218.11,20189.0,2.4566,4.0
MC-10859,2024-04-26,ZA,Johannesburg,Consultant,mid,Afrikaans,social_media,acquisition,397775,9079,458,9051.09,390360.73,43.1286,5.0
MC-12593,2024-04-26,GB,London,Consultant,premium,English,social_media,acquisition,148960,2356,44,1733.88,163181.32,94.1134,9.0
MC-10465,2024-04-26,GB,London,Software Engineer,premium,English,social_media,acquisition,23412,487,30,1627.1,193758.99,119.0824,7.0
MC-11168,2024-04-26,DE,Frankfurt,Accountant,budget,German,content_marketing,re_engagement,6152,126,3,2391.21,386.74,0.1617,9.0
MC-12491,2024-04-26,US,Seattle,Accountant,premium,English,email,re_engagement,5934,208,11,323.1,50726.73,157.0001,3.0
MC-11063,2024-04-26,IN,Hyderabad,Researcher,budget,Hindi,influencer,acquisition,132258,3623,198,1083.43,24769.61,22.8622,4.0
MC-11305,2024-04-26,GB,Glasgow,Software Engineer,premium,English,email,acquisition,4437,109,7,7190.54,39633.11,5.5118,
MC-10305,2024-04-26,IN,Mumbai,Accountant,mid,Hindi,influencer,acquisition,145994,3702,107,3805.33,92210.56,24.2319,2.0
MC-10270,2024-04-26,IN,Kolkata,Writer,mid,Hindi,social_media,acquisition,45982,979,25,765.68,15054.36,19.6614,6.0
MC-10539,2024-04-26,CA,Vancouver,Consultant,budget,English,search,acquisition,63343,3576,250,947.18,33449.03,35.3143,1.0
MC-10819,2024-04-26,IN,Kolkata,Writer,budget,Hindi,social_media,acquisition,191895,4116,231,1505.71,22695.3,15.0728,2.0
MC-12248,2024-04-26,DE,Berlin,Writer,mid,German,content_marketing,acquisition,18766,303,20,570.13,10625.87,18.6376,6.0
MC-12851,2024-04-26,NL,Rotterdam,Architect,mid,Dutch,social_media,awareness,43222,758,41,974.7,50381.66,51.6894,4.0
MC-12244,2024-04-26,GB,London,Teacher,mid,English,search,acquisition,110539,10122,626,5055.56,339870.0,67.227,2.0
MC-12681,2024-04-26,CA,Montreal,Marketing Manager,budget,English,search,acquisition,24821,2269,29,804.18,4811.05,5.9826,3.0
MC-12036,2024-04-26,US,New York,Teacher,premium,English,influencer,re_engagement,35638,809,57,2091.95,178166.5,85.1677,7.0
MC-12285,2024-04-27,ZA,Johannesburg,HR Manager,mid,Afrikaans,display,re_engagement,451182,4245,193,6497.03,112954.74,17.3856,7.0
MC-11151,2024-04-27,US,Los Angeles,Teacher,premium,English,content_marketing,re_engagement,8290,142,1,2124.0,3156.75,1.4862,7.0
MC-10340,2024-04-27,FR,Toulouse,Sales Rep,budget,French,email,retention,18471,521,25,1168.46,2658.43,2.2752,7.0
MC-11849,2024-04-27,US,Chicago,Writer,mid,English,display,re_engagement,26334,263,16,2796.08,8101.09,2.8973,5.0
MC-10155,2024-04-27,FR,Toulouse,Lawyer,mid,French,email,re_engagement,13674,447,16,1052.53,21284.82,20.2225,7.0
MC-10072,2024-04-27,FR,Nice,Lawyer,budget,French,email,re_engagement,35497,758,14,11466.86,3133.2,0.2732,8.0
MC-11602,2024-04-27,US,New York,Data Scientist,mid,English,search,awareness,10166,881,51,2391.04,63618.64,26.6071,10.0
MC-10313,2024-04-27,JP,Yokohama,Accountant,budget,Japanese,influencer,acquisition,139833,3214,249,3813.63,40500.25,10.6199,1.0
MC-12890,2024-04-27,NL,The Hague,Software Engineer,mid,Dutch,email,awareness,1000,35,1,1719.73,986.59,0.5737,4.0
MC-12015,2024-04-27,US,Houston,Data Scientist,budget,English,email,retention,7604,241,19,2038.19,3791.31,1.8601,10.0
MC-11733,2024-04-28,NL,Utrecht,Researcher,mid,Dutch,search,re_engagement,4641,385,11,3633.8,9408.11,2.5891,10.0
MC-12385,2024-04-28,CA,Toronto,Software Engineer,mid,English,search,acquisition,500000,41033,2920,2738.81,3452042.43,1260.4169,9.0
MC-11917,2024-04-28,IN,Delhi,Architect,mid,Hindi,search,awareness,9366,531,41,4270.82,38267.47,8.9602,2.0
MC-12256,2024-04-28,CA,Ottawa,Accountant,mid,English,social_media,re_engagement,500000,10676,518,12222.83,492550.11,40.2976,3.0
MC-10160,2024-04-28,GB,Glasgow,Sales Rep,premium,English,influencer,acquisition,85813,1836,54,698.01,148244.52,212.3817,8.0
MC-12260,2024-04-28,IN,Chennai,Lawyer,premium,Hindi,email,retention,8114,252,12,1241.26,74442.45,59.9733,7.0
MC-12217,2024-04-28,US,Phoenix,Product Manager,premium,English,email,retention,38765,1163,34,662.9,138072.98,208.2863,1.0
MC-12723,2024-04-28,DE,Cologne,Software Engineer,premium,German,email,awareness,30446,708,31,7246.94,198064.96,27.3308,5.0
MC-11253,2024-04-28,DE,Cologne,Lawyer,mid,German,email,awareness,10729,279,21,3717.42,27492.6,7.3956,4.0
MC-12398,2024-04-28,GB,Manchester,Software Engineer,mid,English,social_media,retention,71990,1162,29,4809.08,30490.45,6.3402,4.0
MC-11038,2024-04-28,FR,Bordeaux,Sales Rep,budget,French,social_media,retention,38262,836,22,21924.24,2008.56,0.0916,8.0
MC-11692,2024-04-28,US,Phoenix,Designer,mid,English,content_marketing,retention,35194,713,24,764.7,12210.67,15.9679,6.0
MC-11504,2024-04-28,US,New York,Designer,budget,English,search,awareness,176626,12646,503,2607.51,45418.38,17.4183,8.0
MC-10711,2024-04-28,IN,Mumbai,Accountant,premium,Hindi,email,acquisition,44795,1653,107,2220.98,409885.15,184.5515,4.0
MC-11277,2024-04-28,IL,Tel Aviv,Marketing Manager,budget,Hebrew,content_marketing,retention,6426,144,7,336.34,1099.97,3.2704,5.0
MC-10325,2024-04-28,GB,London,Data Scientist,premium,English,email,acquisition,16635,497,36,7698.49,211895.59,27.5243,4.0
MC-11507,2024-04-28,GB,Manchester,Teacher,mid,English,search,acquisition,83125,6080,477,13291.08,236054.61,17.7604,
MC-10664,2024-04-28,GB,Bristol,Researcher,mid,English,display,acquisition,124206,1654,119,654.57,88869.93,135.7684,7.0
MC-10469,2024-04-28,US,Houston,Accountant,mid,English,content_marketing,retention,7636,115,8,280.87,5224.13,18.5998,
MC-12306,2024-04-29,US,Phoenix,Lawyer,mid,English,social_media,retention,26195,675,35,1116.89,40828.6,36.5556,7.0
MC-10272,2024-04-29,US,San Francisco,Product Manager,budget,English,email,retention,5296,133,9,821.64,1500.86,1.8267,2.0
MC-10959,2024-04-29,IN,Chennai,HR Manager,premium,Hindi,email,retention,8361,275,11,2752.99,35825.29,13.0132,9.0
MC-11870,2024-04-29,US,Phoenix,Lawyer,premium,English,email,retention,32420,686,46,1477.81,258497.88,174.9196,4.0
MC-10536,2024-04-29,FR,Paris,HR Manager,budget,French,email,acquisition,23923,635,25,796.79,3031.94,3.8052,3.0
MC-10474,2024-04-29,US,Chicago,Designer,premium,English,social_media,retention,89460,2180,146,1962.12,385301.0,196.3697,
MC-10490,2024-04-29,US,Houston,Sales Rep,budget,English,email,re_engagement,67257,1977,51,856.08,4475.12,5.2275,1.0
MC-11451,2024-04-29,IN,Pune,Data Scientist,budget,Hindi,social_media,acquisition,80087,1474,54,3695.45,9395.63,2.5425,1.0
MC-11167,2024-04-29,GB,Manchester,HR Manager,budget,English,content_marketing,acquisition,10365,135,1,2441.21,93.99,0.0385,10.0
MC-12883,2024-04-29,SG,Singapore,Consultant,mid,English,social_media,retention,14142,262,18,32084.25,12187.09,0.3798,7.0
MC-12290,2024-04-29,US,Houston,Sales Rep,mid,English,search,acquisition,48638,2764,220,721.9,138074.66,191.2656,3.0
MC-11900,2024-04-29,US,Los Angeles,Sales Rep,mid,English,social_media,re_engagement,34292,551,29,3946.01,17569.98,4.4526,10.0
MC-12251,2024-04-29,US,Los Angeles,Consultant,budget,English,content_marketing,awareness,7103,93,6,528.69,1050.39,1.9868,4.0
MC-11396,2024-04-29,US,New York,Researcher,budget,English,content_marketing,retention,17270,327,9,3841.2,1285.67,0.3347,7.0
MC-10523,2024-04-29,BR,Rio de Janeiro,Marketing Manager,mid,Portuguese,search,acquisition,26135,1961,139,3754.22,124310.77,33.1123,5.0
MC-10700,2024-04-29,FR,Lyon,HR Manager,budget,French,social_media,acquisition,237497,5736,112,3433.19,12730.56,3.7081,9.0
MC-12708,2024-04-29,FR,Paris,Sales Rep,budget,French,display,acquisition,291651,3648,225,1777.79,25537.98,14.365,10.0
MC-11666,2024-04-29,US,San Francisco,Lawyer,mid,English,email,acquisition,33579,1139,80,1668.81,91471.58,54.8125,3.0
MC-11341,2024-04-29,SG,Singapore,Marketing Manager,mid,English,email,acquisition,63298,2241,88,35110.76,66781.91,1.902,9.0
MC-10178,2024-04-29,IN,Pune,Physician,mid,Hindi,content_marketing,acquisition,13092,195,14,2419.15,14934.87,6.1736,7.0
MC-11780,2024-04-29,US,Houston,Designer,mid,English,search,awareness,34989,3319,255,5367.55,135696.32,25.2809,4.0
MC-11295,2024-04-29,IL,Haifa,Product Manager,premium,Hebrew,email,retention,49819,1656,30,16036.5,132744.18,8.2776,7.0
MC-10188,2024-04-29,US,Seattle,Physician,budget,English,social_media,re_engagement,227450,4940,336,253.12,64546.02,255.0017,3.0
MC-10733,2024-04-29,DE,Cologne,Sales Rep,mid,German,search,awareness,16165,1352,102,9241.83,66215.29,7.1647,3.0
MC-11571,2024-04-29,AU,Brisbane,Researcher,mid,English,influencer,acquisition,184683,3893,206,1466.41,177664.15,121.1559,8.0
MC-11232,2024-04-29,MX,Mexico City,Accountant,mid,Spanish,social_media,acquisition,97952,2184,169,2267.37,156343.52,68.9537,10.0
MC-11482,2024-04-29,US,Houston,Data Scientist,mid,English,email,acquisition,6841,229,6,1337.04,5452.63,4.0781,4.0
MC-11080,2024-04-29,FR,Bordeaux,Software Engineer,mid,French,search,acquisition,128389,9516,218,688.56,220192.69,319.7872,5.0
MC-11976,2024-04-29,US,Los Angeles,Software Engineer,mid,English,social_media,awareness,476700,8941,637,1056.33,624988.42,591.6602,7.0
MC-12181,2024-04-29,FR,Marseille,Marketing Manager,budget,French,social_media,awareness,61755,1283,31,1100.97,4233.6,3.8453,2.0
MC-12603,2024-04-29,IN,Bangalore,Marketing Manager,budget,Hindi,social_media,acquisition,43057,688,20,869.07,2423.87,2.789,
MC-11686,2024-04-29,US,Seattle,HR Manager,budget,English,search,acquisition,110405,9163,128,4500.0,14656.8,3.2571,2.0
MC-12205,2024-04-29,DE,Stuttgart,Marketing Manager,budget,German,email,awareness,74456,2700,69,1759.3,9270.17,5.2692,6.0
MC-10228,2024-04-29,IN,Kolkata,Consultant,premium,Hindi,search,retention,7346,429,8,2962.2,36011.09,12.1569,8.0
MC-11797,2024-04-29,CA,Montreal,Data Scientist,mid,English,social_media,re_engagement,114205,2699,134,13106.45,126073.68,9.6192,9.0
MC-12907,2024-04-29,US,Houston,Teacher,mid,English,search,acquisition,17561,1254,39,17397.31,25939.08,1.491,10.0
MC-11173,2024-04-29,FR,Marseille,Writer,budget,French,influencer,acquisition,37346,1106,56,297.02,5496.82,18.5066,7.0
MC-10806,2024-04-29,SG,Singapore,Researcher,mid,English,search,acquisition,35587,3160,144,5066.01,120170.32,23.7209,1.0
MC-12245,2024-04-29,MX,Mexico City,Physician,budget,Spanish,social_media,acquisition,500000,12907,129,1740.7,27080.5,15.5572,1.0
MC-11922,2024-04-29,GB,Leeds,Physician,budget,English,search,acquisition,70172,5257,174,1335.99,30353.52,22.7199,4.0
MC-11214,2024-04-29,IN,Kolkata,Sales Rep,budget,Hindi,search,retention,28532,1904,119,862.04,11914.23,13.821,7.0
MC-10719,2024-04-29,IN,Delhi,Architect,mid,Hindi,email,awareness,3464,130,7,3454.29,7727.97,2.2372,2.0
MC-12997,2024-04-30,ZA,Port Elizabeth,Designer,budget,Afrikaans,social_media,awareness,9325,161,3,1235.19,282.05,0.2283,8.0
MC-11656,2024-04-30,BR,São Paulo,Architect,budget,Portuguese,email,retention,12507,372,12,170.9,2853.58,16.6974,2.0
MC-11120,2024-04-30,US,San Francisco,Designer,budget,English,email,acquisition,14801,521,26,1135.7,3266.2,2.8759,6.0
MC-12378,2024-04-30,IN,Hyderabad,Product Manager,premium,Hindi,email,acquisition,5492,137,3,4104.47,14080.3,3.4305,4.0
MC-11188,2024-04-30,US,Chicago,Physician,premium,English,influencer,awareness,20336,391,17,4203.54,82304.47,19.5798,6.0
MC-11158,2024-04-30,US,Los Angeles,Marketing Manager,budget,English,email,acquisition,3747,131,8,3720.05,1351.87,0.3634,10.0
MC-10504,2024-04-30,US,New York,Researcher,budget,English,search,retention,14574,823,34,2798.85,4094.46,1.4629,9.0
MC-12270,2024-04-30,GB,Leeds,Researcher,mid,English,email,acquisition,6989,155,9,827.04,7619.65,9.2132,3.0
MC-11224,2024-04-30,DE,Munich,Marketing Manager,budget,German,social_media,awareness,362755,5710,116,2714.9,14188.28,5.2261,1.0
MC-10562,2024-04-30,GB,Bristol,Lawyer,mid,English,email,awareness,7382,159,6,832.21,8054.02,9.6779,1.0
MC-10569,2024-04-30,ZA,Durban,Designer,budget,Afrikaans,email,acquisition,33428,798,12,1115.09,1124.09,1.0081,10.0
MC-10578,2024-04-30,IN,Bangalore,Lawyer,mid,Hindi,influencer,awareness,24838,602,42,139.98,45407.21,324.3836,8.0
MC-12731,2024-04-30,US,Chicago,Architect,mid,English,social_media,retention,70642,1249,95,1674.68,88194.3,52.6634,10.0
MC-10205,2024-04-30,ZA,Johannesburg,Writer,premium,Afrikaans,social_media,awareness,121107,2590,202,2033.77,547917.22,269.4096,4.0
MC-10032,2024-04-30,MX,Mexico City,Researcher,mid,Spanish,display,acquisition,151227,1972,134,2213.62,110091.91,49.7339,4.0
MC-11537,2024-04-30,US,New York,Researcher,premium,English,search,acquisition,13016,988,72,978.3,236995.0,242.2519,10.0
MC-12788,2024-04-30,ES,Seville,Accountant,mid,Spanish,influencer,re_engagement,38158,874,20,1998.63,13946.89,6.9782,2.0
MC-12610,2024-04-30,ZA,Durban,Writer,premium,Afrikaans,influencer,acquisition,435153,12502,471,398.21,1242804.28,3120.9771,3.0
MC-10154,2024-04-30,IN,Kolkata,Data Scientist,mid,Hindi,email,awareness,57631,1846,145,1043.86,172538.11,165.2886,7.0
MC-12804,2024-04-30,US,New York,Writer,mid,English,social_media,acquisition,4415,86,6,462.3,2850.05,6.1649,10.0
MC-12529,2024-04-30,BR,Salvador,Product Manager,premium,Portuguese,influencer,awareness,40033,1001,48,1630.55,161103.94,98.8034,10.0
MC-12562,2024-04-30,DE,Stuttgart,Sales Rep,budget,German,social_media,acquisition,51862,867,60,3721.45,7124.87,1.9145,4.0
MC-11964,2024-04-30,IN,Bangalore,HR Manager,mid,Hindi,search,re_engagement,3076,287,13,526.07,6415.63,12.1954,10.0
MC-10788,2024-04-30,AU,Melbourne,Teacher,mid,English,search,retention,32811,1880,144,818.81,74368.42,90.825,5.0
MC-11940,2024-04-30,FR,Nice,Software Engineer,mid,French,social_media,acquisition,466812,9890,171,599.48,170693.12,284.7353,3.0
MC-11255,2024-04-30,GB,Glasgow,Marketing Manager,mid,English,email,acquisition,46541,1010,33,3753.23,30316.77,8.0775,6.0
MC-11260,2024-04-30,ZA,Johannesburg,Consultant,premium,Afrikaans,influencer,retention,63671,1886,49,2162.03,198926.86,92.0093,5.0
MC-11059,2024-04-30,US,Phoenix,Physician,premium,English,email,awareness,65913,1491,99,484.83,653291.25,1347.4646,8.0
MC-11874,2024-04-30,IN,Pune,Designer,budget,Hindi,search,acquisition,6629,511,23,1943.24,2804.16,1.443,6.0
MC-10070,2024-04-30,AU,Brisbane,Accountant,mid,English,display,acquisition,108024,1626,29,1945.86,25244.11,12.9732,8.0
MC-11769,2024-04-30,FR,Toulouse,Consultant,budget,French,email,awareness,5836,125,4,446.78,685.92,1.5353,9.0
MC-12935,2024-04-30,DE,Berlin,Teacher,mid,German,search,acquisition,43738,3443,184,879.96,97478.99,110.7766,5.0
MC-10049,2024-04-30,US,Los Angeles,Architect,budget,English,search,retention,25519,1933,87,291.65,19911.27,68.2711,4.0
MC-10341,2024-04-30,US,Seattle,Software Engineer,mid,English,email,retention,117554,3083,246,97.39,318341.11,3268.7248,10.0
MC-12468,2024-04-30,IN,Pune,Accountant,mid,Hindi,email,retention,23344,658,42,2322.02,30861.47,13.2908,4.0
MC-11043,2024-05-01,US,San Francisco,Architect,mid,English,content_marketing,acquisition,16622,275,17,2870.21,20798.13,7.2462,
MC-11242,2024-05-01,GB,Manchester,Writer,mid,English,email,retention,3146,84,3,1447.27,1464.1,1.0116,2.0
MC-11085,2024-05-01,IL,Haifa,Lawyer,mid,Hebrew,content_marketing,acquisition,15880,337,14,653.0,12969.7,19.8617,3.0
MC-11076,2024-05-01,CA,Montreal,Researcher,mid,English,email,retention,28448,951,58,6949.31,50945.15,7.331,
MC-11441,2024-05-01,MX,Guadalajara,Accountant,mid,Spanish,search,retention,2334,131,3,4775.93,2879.12,0.6028,9.0
MC-11391,2024-05-01,IN,Pune,Designer,premium,Hindi,search,acquisition,9420,571,43,5100.26,113222.44,22.1993,8.0
MC-11279,2024-05-01,US,New York,Teacher,mid,English,social_media,re_engagement,483817,7021,372,2385.43,226726.33,95.0463,7.0
MC-12412,2024-05-01,NL,The Hague,Consultant,budget,Dutch,social_media,retention,389565,6900,459,310.25,68562.77,220.992,7.0
MC-10139,2024-05-01,US,Los Angeles,Researcher,premium,English,email,awareness,3469,109,3,2596.09,10567.7,4.0706,5.0
MC-12519,2024-05-01,MX,Tijuana,Sales Rep,mid,Spanish,influencer,acquisition,71056,1726,119,801.15,79140.04,98.783,2.0
MC-10599,2024-05-01,DE,Stuttgart,Architect,premium,German,search,awareness,22064,1706,55,860.23,258392.23,300.3757,9.0
MC-10609,2024-05-01,GB,Glasgow,HR Manager,mid,English,search,retention,65148,4075,194,3168.14,126837.95,40.0355,7.0
MC-10621,2024-05-01,NL,Utrecht,Marketing Manager,mid,Dutch,social_media,retention,50875,1101,82,3108.89,57309.87,18.4342,4.0
MC-12826,2024-05-01,IL,Beer Sheva,Product Manager,budget,Hebrew,email,awareness,41540,1081,51,176.38,6738.93,38.2069,10.0
MC-12737,2024-05-01,SG,Singapore,Data Scientist,mid,English,social_media,retention,178207,3840,127,4864.43,164523.78,33.8218,3.0
MC-12923,2024-05-01,FR,Nice,Consultant,budget,French,content_marketing,acquisition,11704,267,3,799.74,446.65,0.5585,8.0
MC-10227,2024-05-01,US,Seattle,Data Scientist,premium,English,search,retention,4520,343,10,7149.92,46145.45,6.454,8.0
MC-10682,2024-05-01,IL,Tel Aviv,Architect,budget,Hebrew,social_media,retention,46315,875,19,4013.72,3290.24,0.8197,2.0
MC-12053,2024-05-01,FR,Toulouse,Physician,mid,French,social_media,acquisition,420490,8498,324,3353.39,409071.07,121.9873,9.0
MC-12048,2024-05-01,SG,Singapore,Architect,premium,English,social_media,acquisition,5787,82,5,3131.57,23403.05,7.4733,2.0
MC-10715,2024-05-01,GB,Birmingham,Consultant,mid,English,display,awareness,251337,2391,144,654.42,134773.44,205.9433,7.0
MC-10730,2024-05-01,FR,Marseille,Teacher,premium,French,social_media,acquisition,13997,335,7,1276.27,17882.35,14.0114,6.0
MC-12012,2024-05-01,US,Phoenix,Marketing Manager,mid,English,social_media,retention,208630,4778,290,701.47,188862.29,269.2379,6.0
MC-10299,2024-05-01,BR,Brasília,Architect,mid,Portuguese,search,re_engagement,7009,496,30,1177.8,33709.74,28.6209,8.0
MC-10845,2024-05-01,IN,Kolkata,HR Manager,budget,Hindi,social_media,acquisition,160045,3791,46,5389.28,4880.16,0.9055,1.0
MC-12222,2024-05-01,BR,São Paulo,Architect,budget,Portuguese,content_marketing,acquisition,2328,48,2,2410.9,426.81,0.177,9.0
MC-12216,2024-05-01,IL,Netanya,Consultant,mid,Hebrew,social_media,awareness,98425,2198,81,617.22,66172.95,107.2113,10.0
MC-10189,2024-05-01,US,Houston,Marketing Manager,mid,English,display,awareness,48765,639,14,2366.34,13390.2,5.6586,10.0
MC-10972,2024-05-01,DE,Cologne,Lawyer,mid,German,email,acquisition,25392,886,62,1387.93,56940.41,41.0254,2.0
MC-12790,2024-05-01,GB,Bristol,Accountant,mid,English,search,re_engagement,46371,2786,157,3594.11,107161.11,29.8158,8.0
MC-12671,2024-05-01,CA,Toronto,Teacher,mid,English,search,retention,97514,6726,179,661.52,80910.67,122.3102,7.0
MC-10447,2024-05-01,US,Houston,Accountant,budget,English,display,acquisition,500000,6781,435,15211.11,65377.31,4.298,4.0
MC-10519,2024-05-01,BR,Brasília,Software Engineer,premium,Portuguese,influencer,awareness,51800,977,51,1105.04,330625.28,299.1976,6.0
MC-10404,2024-05-01,MX,Guadalajara,HR Manager,premium,Spanish,search,awareness,27189,2629,185,1425.17,608854.58,427.2154,5.0
MC-12478,2024-05-01,MX,Tijuana,Researcher,budget,Spanish,email,re_engagement,38601,1323,47,1178.26,7013.59,5.9525,3.0
MC-12712,2024-05-01,US,San Francisco,Physician,budget,English,search,retention,42490,3324,105,193.78,22920.58,118.2815,2.0
